sample_id,router_name,budget,domain,ocr_text,final_text,gt,backfill_status,backfill_reason,edit_distance_final
GeoP0204_L007,GCR,0.1,geology,(3) TDS含量高的盐水和卤水则常常是以C1为其主要成分,(3) TDS含量高的盐水和卤水则常常是以C1为其主要成分,(3)TDS含量高的盐水和卤水则常常是以Cl⁻为其主要成分,not_upgraded,not_upgraded,3
GeoP0204_L008,GCR,0.1,geology,6地下水透明度分级,6地下水透明度分级,㉖地下水透明度分级,not_upgraded,not_upgraded,1
GeoP0204_L010,GCR,0.1,geology,(2)微浊：有少量悬浮物，大于30cm水深可见3mm粗线,(2)微浊：有少量悬浮物，大于30cm水深可见3mm粗线,"(2)微浊:有少量悬浮物,大于30cm水深可见3mm粗线",not_upgraded,not_upgraded,2
GeoP0204_L011,GCR,0.1,geology,(3)混浊：有较多悬浮物，半透明状，小于3Dcm水深可见3mm粗线,(3)混浊：有较多悬浮物，半透明状，小于3Dcm水深可见3mm粗线,(3)混浊：有较多悬浮物，半透明状，小于30cm水深可见3mm粗线,not_upgraded,not_upgraded,1
GeoP0204_L013,GCR,0.1,geology,水的硬度,水的硬度,㉗水的硬度,not_upgraded,not_upgraded,1
GeoP0204_L014,GCR,0.1,geology,11)总硬度：地下水中所有$Ca²，M{²}侧总含量,11)总硬度：地下水中所有$Ca²，M{²}侧总含量,(1)总硬度：地下水中所有Ca²⁺、Mg²⁺的总含量,rejected,rejected_global_ed_exceeded,7
GeoP0204_L015,GCR,0.1,geology,(2)暂时硬度：指将水加热至沸腾后，由于形成碳酸盐沉淀而失去的那,(2)暂时硬度：指将水加热至沸腾后，由于形成碳酸盐沉淀而失去的那,"(2)暂时硬度:指将水加热到沸腾后,由于形成碳酸盐沉淀而失去的那",not_upgraded,not_upgraded,3
GeoP0204_L016,GCR,0.1,geology,一部分Ca{2}$_^{2}数量,一部分Ca{2}$_^{2}数量,一部分Ca²⁺、Mg²⁺的数量.,rejected,rejected_global_ed_exceeded,10
GeoP0204_L017,GCR,0.1,geology,(3) 永久硬度：指水沸腾后仍留在水中的Ca{}$M_^{2}+含量,(3) 永久硬度：指水沸腾后仍留在水中的Ca{}$M_^{2}+含量,(3)永久硬度: 指水沸腾后仍留在水中的Ca²⁺、Mg²⁺含量,not_upgraded,not_upgraded,12
GeoP0204_L024,GCR,0.1,geology,(1)假想水流的流量二实际流量,(1)假想水流的流量二实际流量,(1)假想水流的流量=实际流量,not_upgraded,not_upgraded,1
GeoP0204_L026,GCR,0.1,geology,(3)假想水流受阻力二真实水流所受阻力,(3)假想水流受阻力二真实水流所受阻力,(3)假想水流受阻力=真实水流所受阻力,not_upgraded,not_upgraded,1
GeoP0204_L027,GCR,0.1,geology,是全断面！,是全断面！,是全断面.,not_upgraded,not_upgraded,1
GeoP0204_L029,GCR,0.1,geology,(即假设流速实际流速),(即假设流速实际流速),(即假设流速≠实际流速),not_upgraded,not_upgraded,1
GeoP0204_L030,GCR,0.1,geology,④渗流场中过水断面W包括了地下水实际流过的岩土空隙面积nw与骨架所占,④渗流场中过水断面W包括了地下水实际流过的岩土空隙面积nw与骨架所占,③渗流场中过水断面ω包括了地下水实际流过的岩土空隙面积nω与骨架所占,not_upgraded,not_upgraded,3
GeoP0205_L002,GCR,0.1,geology,实际流迎,实际流迹,",实际流速",accepted,accepted,2
GeoP0205_L004,GCR,0.1,geology,渗流速度,渗流速度,↗渗流速度,not_upgraded,not_upgraded,1
GeoP0205_L005,GCR,0.1,geology,空陆度,孔隙度,空隙度,accepted,accepted,1
GeoP0205_L006,GCR,0.1,geology,文④渗流速度与实际流速的关系,文④渗流速度与实际流速的关系,☆④渗流速度与实际流速的关系,not_upgraded,not_upgraded,1
GeoP0205_L015,GCR,0.1,geology,A或B,A或B,A成B,not_upgraded,not_upgraded,1
GeoP0205_L022,GCR,0.1,geology,⑧层流与湍(素)流,⑧层流与湍(素)流,⑧层流与湍(紊)流,not_upgraded,not_upgraded,1
GeoP0205_L025,GCR,0.1,geology,(2)条流：水质点作无秩序.互相混杂的流动,(2)条流：水质点作无秩序.互相混杂的流动,(2)紊流:水质点作无秩序、互相混杂的流动,not_upgraded,not_upgraded,3
GeoP0205_L026,GCR,0.1,geology,(1)流线弯曲很小或曲率半经很大，近似于直线,(1)流线弯曲很小或曲率半经很大，近似于直线,(1)流线弯曲很小或曲率半径很大，近似于直线,not_upgraded,not_upgraded,1
GeoP0205_L027,GCR,0.1,geology,(2)相邻流线间夹角很小或近于平行,(2)相邻流线间夹角很小或近于平行,(2)相邻流域间夹角很小或近乎平行,not_upgraded,not_upgraded,2
GeoP0205_L031,GCR,0.1,geology,和乱防水符仓,配比防水符合,和孔隙水符合,accepted,accepted,3
GeoP0205_L032,GCR,0.1,geology,溶递途径长度(m),渗透途径长度(m),→渗透途径长度(m),accepted,accepted,1
GeoP0205_L033,GCR,0.1,geology,渗流速度,渗流速度,渗流速度<,not_upgraded,not_upgraded,1
GeoP0205_L034,GCR,0.1,geology,孔陈瓦径(m),孔陈瓦径(m),->孔隙直径(m),not_upgraded,not_upgraded,4
GeoP0205_L038,GCR,0.1,geology,地下水的运动黏滞系数(ml),地下水的运动黏滞系数(ml),地下水的运动黏滞系数 (m²/d);,not_upgraded,not_upgraded,5
GeoP0205_L039,GCR,0.1,geology,只有当雷诺数小于心0时地下水运动才服从达西公式，即：R_e=\,只有当雷诺数小于心0时地下水运动才服从达西公式，即：R_e=\,只有当雷诺数小于1~10时地下水运动才服从达西公式，即：Re=ud/v,not_upgraded,not_upgraded,8
GeoP0205_L042,GCR,0.1,geology,稳定运动：取水构筑物中地下水的水位和抽出的水量都随时间不变,稳定运动：取水构筑物中地下水的水位和抽出的水量都随时间不变,⑪稳定运动：取水构筑物中地下水的水位和抽出的水量都随时间不变,not_upgraded,not_upgraded,1
GeoP0205_L043,GCR,0.1,geology,②抽水井的分类,②抽水井的分类,⑫抽水井的分类,not_upgraded,not_upgraded,1
GeoP0205_L045,GCR,0.1,geology,(2)班完整井：未揭穿整个含水层，只能在含水层的部分厚度上进水,(2)班完整井：未揭穿整个含水层，只能在含水层的部分厚度上进水,(2)非完整井：未揭穿整个含水层，只能在含水层的部分厚度上进水,not_upgraded,not_upgraded,1
GeoP0205_L046,GCR,0.1,geology,③潜水完整井稳定流裘布依公式,③潜水完整井稳定流裘布依公式,☆☆⑬潜水完整井稳定流裘布依公式.,not_upgraded,not_upgraded,4
GeoP0205_L051,GCR,0.1,geology,带2个观测礼,带2个观测礼,带2个观测孔,not_upgraded,not_upgraded,1
GeoP0205_L054,GCR,0.1,geology,半径,半径,井半径,rejected,rejected_global_length_change,1
GeoP0206_L001,GCR,0.1,geology,带一个观测孔的将H改为h：观测水位,带一个观测孔的将H改为h：观测水位,☆带一个观测孔的将H改为h1：观测井水位,not_upgraded,not_upgraded,3
GeoP0206_L002,GCR,0.1,geology,R改为li：见孔距抽水距高Date.,R改为li：见孔距抽水距高Date.,R改为n：观测孔距抽水井|距离Date.,rejected,rejected_global_ed_exceeded,7
GeoP0206_L003,GCR,0.1,geology,④潜水稳定流：在潜水完整井中进行长时间的定流量抽水后，井中的水位,④潜水稳定流：在潜水完整井中进行长时间的定流量抽水后，井中的水位,⑭潜水稳定流：在潜水完整井中进行长时间的定流量抽水后，井中的水位,not_upgraded,not_upgraded,1
GeoP0206_L005,GCR,0.1,geology,⑤降落漏斗：在抽水并固围形成有规则的稳定的圆形漏斗状的潜水面,⑤降落漏斗：在抽水并固围形成有规则的稳定的圆形漏斗状的潜水面,⑮降落漏斗：在抽水井周围形成有规则而稳定的圆形漏斗状的潜水面.,not_upgraded,not_upgraded,5
GeoP0206_L006,GCR,0.1,geology,☆☆④承压完整井的裘布依公式水压高度,☆☆④承压完整井的裘布依公式水压高度,☆☆⑯承压完整井的裘布依公式→水压高度,not_upgraded,not_upgraded,2
GeoP0206_L013,GCR,0.1,geology,(Q与$Sw成正比),(Q与$Sw成正比),(Q与Sw成正比),not_upgraded,not_upgraded,1
GeoP0206_L014,GCR,0.1,geology,取水井布置在河流附近时,取水井布置在河流附近时,⑰取水井布置在河流附近时,not_upgraded,not_upgraded,1
GeoP0206_L017,GCR,0.1,geology,⑧地下水流向井的排稳定运动(泰斯公式),⑧地下水流向井的排稳定运动(泰斯公式),☆☆⑱地下水流向井的非稳定运动（泰斯公式）,not_upgraded,not_upgraded,6
GeoP0206_L024,GCR,0.1,geology,③无越含水层作稳定流抽水试验参数确定法.<配线法),③无越含水层作稳定流抽水试验参数确定法.<配线法),⑲无越含水层非稳定流抽水试验参数确定法、（配线法）,not_upgraded,not_upgraded,5
GeoP0206_L027,GCR,0.1,geology,1个观测资料,1个观测资料,1个观测井资料,not_upgraded,not_upgraded,1
GeoP0206_L030,GCR,0.1,geology,(3)降深——距离配线法,(3)降深——距离配线法,(3) 降深——距离配线法,not_upgraded,not_upgraded,1
GeoP0206_L031,GCR,0.1,geology,(2个以上观测资料),(2个以上观测资料),(2个以上观测井资料),not_upgraded,not_upgraded,1
GeoP0206_L037,GCR,0.1,geology,②河谷冲积物孔隙水的总体特征：一般水位埋深转浅，水质良好，冲积,②河谷冲积物孔隙水的总体特征：一般水位埋深转浅，水质良好，冲积,②河谷冲积物孔隙水的总体特征：一般水位埋深较浅，水质良好，冲积,not_upgraded,not_upgraded,1
GeoP0206_L038,GCR,0.1,geology,物分选性好，磨圆度高，孔随度较大、透水性强.,物分选性好，磨圆度高，孔随度较大、透水性强.,物分选性好，磨圆度高，孔隙度较大、透水性强.,not_upgraded,not_upgraded,1
GeoP0206_L041,GCR,0.1,geology,(1)上部(扇顶)砂砾石带：水质好、水量大(潜水),(1)上部(扇顶)砂砾石带：水质好、水量大(潜水),(1)上部(扇顶)砂砾石带：水质好、水量大 (潜水),not_upgraded,not_upgraded,1
GeoP0206_L042,GCR,0.1,geology,主要,主要,->主要,not_upgraded,not_upgraded,2
GeoP0206_L044,GCR,0.1,geology,(2)中下部粗细沉积交错过渡带：有泉水溢出成湖泊、沼泽.,(2)中下部粗细沉积交错过渡带：有泉水溢出成湖泊、沼泽.,(2)中、下部粗细沉积交错过渡带；有泉水溢出成湖泊、沼泽.,not_upgraded,not_upgraded,2
GeoP0206_L045,GCR,0.1,geology,地下水盐分高,地下水盐分高,. 地下水盐分高,not_upgraded,not_upgraded,2
GeoP0206_L046,GCR,0.1,geology,(3) 边部(扇缘)黏性土带：地下水含盐量高、易出现土壤盐渍化.,(3) 边部(扇缘)黏性土带：地下水含盐量高、易出现土壤盐渍化.,(3)边部(扇缘)黏性土带：地下水含盐量高，易出现土壤盐渍化.,not_upgraded,not_upgraded,2
GeoP0207_L004,GCR,0.1,geology,埋藏较浅，水质好，主要供水水源。,埋藏较浅，水质好，主要供水水源。,埋藏较浅，水质好，主要供水水源，,not_upgraded,not_upgraded,1
GeoP0207_L005,GCR,0.1,geology,质不好，大多是具有苦咸味的高矿化水.,质不好，大多是具有苦咸味的高矿化水.,质不好，大多是具有苦咸味的高矿化水，,not_upgraded,not_upgraded,1
GeoP0207_L006,GCR,0.1,geology,①岩溶水的基本特征,①岩溶水的基本特征,⑦岩溶水的基本特征,not_upgraded,not_upgraded,1
GeoP0207_L007,GCR,0.1,geology,(1)集中排泄、灌入式补.水位，水量变化幅度大，对降水反在明里,(1)集中排泄、灌入式补.水位，水量变化幅度大，对降水反在明里,(1)集中排泄，灌入式补给。水位、水量变化幅度大，对降水反应明显,not_upgraded,not_upgraded,6
GeoP0207_L011,GCR,0.1,geology,☆⑧地下水资源的补给量计算,☆⑧地下水资源的补给量计算,☆☆⑧地下水资源的补给量计算,not_upgraded,not_upgraded,1
GeoP0207_L012,GCR,0.1,geology,陷水量(m/a),陷水量(m/a),降水量(m/a),not_upgraded,not_upgraded,1
GeoP0207_L016,GCR,0.1,geology,开彩和补给层,开彩和补给层,开采层和补给层,not_upgraded,not_upgraded,2
GeoP0207_L018,GCR,0.1,geology,2.越流补给量.,2.越流补给量.,2.越流补给量：,not_upgraded,not_upgraded,1
GeoP0207_L021,GCR,0.1,geology,3.灌溉水入渗补给是,3.灌溉水入渗补给是,3.灌溉水入渗补给量,not_upgraded,not_upgraded,1
GeoP0207_L023,GCR,0.1,geology,含水层平均渗透数,含水层平均渗透数,含水层平均渗透系数,not_upgraded,not_upgraded,1
GeoP0207_L024,GCR,0.1,geology,地下水力坡度,地下水力坡度,->地下水力坡度,not_upgraded,not_upgraded,2
GeoP0207_L026,GCR,0.1,geology,修已系数000,修已系数000,修正系数0~0、,rejected,rejected_global_ed_exceeded,3
GeoP0207_L027,GCR,0.1,geology,内水库流入和流出水序,内水库流入和流出水序,->年内水库流入和流出水库,not_upgraded,not_upgraded,4
GeoP0207_L028,GCR,0.1,geology,潜水蒸发数,潜水蒸发数,>潜水蒸发系数,not_upgraded,not_upgraded,2
GeoP0207_L030,GCR,0.1,geology,☆☆①地下资源的储存量计算,☆☆①地下资源的储存量计算,☆☆⑩地下资源的储存量计算,not_upgraded,not_upgraded,1
GeoP0207_L031,GCR,0.1,geology,含水层给水度,含水层给水度,->含水层给水度,not_upgraded,not_upgraded,2
GeoP0207_L032,GCR,0.1,geology,(1)容积储存量(潜水)：,(1)容积储存量(潜水)：,(1)容积储存量(潜水):,not_upgraded,not_upgraded,1
GeoP0207_L033,GCR,0.1,geology,Q容=MFH含水层厚度,Q容=MFH含水层厚度,Q容=μFH→含水层厚度,not_upgraded,not_upgraded,2
GeoP0207_L035,GCR,0.1,geology,含水层变幅内平均给水度,含水层变幅内平均给水度,>含水层变幅内平均给水度,not_upgraded,not_upgraded,1
GeoP0207_L036,GCR,0.1,geology,(3)可变储存量：,(3)可变储存量：,(3)可变储存量;,not_upgraded,not_upgraded,1
GeoP0207_L037,GCR,0.1,geology,弹性给水度,弹性给水度,3弹性给水度,not_upgraded,not_upgraded,1
GeoP0207_L038,GCR,0.1,geology,①承压水总储存量,①承压水总储存量,☆⑪承压水总储存量,not_upgraded,not_upgraded,2
GeoP0207_L039,GCR,0.1,geology,②评价允许开采量,②评价允许开采量,⑫评价允许开采量.,not_upgraded,not_upgraded,2
GeoP0208_L002,GCR,0.1,geology,(2)数值解法：水文地质条件复、大型水源地,(2)数值解法：水文地质条件复、大型水源地,(2)数值解法：水文地质条件复杂，大型水源地,not_upgraded,not_upgraded,2
GeoP0208_L006,GCR,0.1,geology,(2)悬着毛细水是舞毛细管力作用而保持在土壤上层空隙中的水,(2)悬着毛细水是舞毛细管力作用而保持在土壤上层空隙中的水,(2)悬着毛细水是靠毛细管力作用而保持在土壤上层空隙中的水,not_upgraded,not_upgraded,1
GeoP0208_L008,GCR,0.1,geology,②田间持水率：饱水岩土在重力作用下，通过2~3d释水后，空陈中尚能保持,②田间持水率：饱水岩土在重力作用下，通过2~3d释水后，空陈中尚能保持,②田间持水率：饱水岩土在重力作用下，通过2~3d释水后，空隙中尚能保持,not_upgraded,not_upgraded,1
GeoP0208_L011,GCR,0.1,geology,(1)含水层空隙中水由于水压力降低而膨胀释放出来的重力水共同作用,(1)含水层空隙中水由于水压力降低而膨胀释放出来的重力水共同作用,(1)含水层空隙中水由于水压力降低而膨胀释放出来的重力水}共同作用,not_upgraded,not_upgraded,1
GeoP0208_L013,GCR,0.1,geology,④根据洪积扇组成物质的不同，可将洪积扇分为黏占性细土带、粗粒沉积交,④根据洪积扇组成物质的不同，可将洪积扇分为黏占性细土带、粗粒沉积交,④根据洪积扇组成物质的不同，可将洪积扇分为黏性细土带、粗粒沉积交,not_upgraded,not_upgraded,1
GeoP0208_L015,GCR,0.1,geology,蒸发作团微弱、水质好.,蒸发作团微弱、水质好.,蒸发作用微弱.水质好.,not_upgraded,not_upgraded,2
GeoP0208_L016,GCR,0.1,geology,⑤一般而言，地表水，大气降水、凝结水均可作为沙漠风沙层中的地下水,⑤一般而言，地表水，大气降水、凝结水均可作为沙漠风沙层中的地下水,⑤一般而言，地表水、大气降水、凝结水均可作为沙漠风沙层中的地下水,not_upgraded,not_upgraded,1
GeoP0208_L019,GCR,0.1,geology,⑦在气候干燥而温差大的气候条钟下的地区，有到于岩石形成较大而开,⑦在气候干燥而温差大的气候条钟下的地区，有到于岩石形成较大而开,⑦在气候干燥而温差大的气候条件下的地区，有利于岩石形成较大而开,not_upgraded,not_upgraded,2
GeoP0208_L020,GCR,0.1,geology,张的风化裂隙，含水量较大。,张的风化裂隙，含水量较大。,张的风化裂隙、含水量较大.,not_upgraded,not_upgraded,2
